name,markup,category,width,height,frames,source
spr_ui_noticeboard_frontplate_right,[icon:spr_ui_noticeboard_frontplate_right],UI NEW/Quest Board,189,218,1,assets/animations/UI NEW/Quest Board/spr_ui_noticeboard_frontplate_right.meta.toml
spr_ui_object_apiary_preview,[icon:spr_ui_object_apiary_preview],Placeables/Objects/Apiary,68,71,8,assets/animations/Placeables/Objects/Apiary/spr_ui_object_apiary_preview.meta.toml
spr_ui_object_basic_bridge_preview,[icon:spr_ui_object_basic_bridge_preview],Placeables/Objects,68,71,1,assets/animations/Placeables/Objects/spr_ui_object_basic_bridge_preview.meta.toml
spr_ui_object_terrarium_preview,[icon:spr_ui_object_terrarium_preview],Placeables/Objects/Terrarium,68,71,32,assets/animations/Placeables/Objects/Terrarium/spr_ui_object_terrarium_preview.meta.toml
spr_ui_park_date_unlock,[icon:spr_ui_park_date_unlock],UI NEW/Tutorial Cards/Date Unlocks,188,100,1,assets/animations/UI NEW/Tutorial Cards/Date Unlocks/spr_ui_park_date_unlock.meta.toml
spr_ui_pet_selection_button_icon_enabled,[icon:spr_ui_pet_selection_button_icon_enabled],UI NEW/Journal/Animals,18,13,1,assets/animations/UI NEW/Journal/Animals/spr_ui_pet_selection_button_icon_enabled.meta.toml
spr_ui_pet_selection_button_icon_hovered,[icon:spr_ui_pet_selection_button_icon_hovered],UI NEW/Journal/Animals,18,13,1,assets/animations/UI NEW/Journal/Animals/spr_ui_pet_selection_button_icon_hovered.meta.toml
spr_ui_pet_selection_button_icon_locked,[icon:spr_ui_pet_selection_button_icon_locked],UI NEW/Journal/Animals,18,13,1,assets/animations/UI NEW/Journal/Animals/spr_ui_pet_selection_button_icon_locked.meta.toml
spr_ui_pet_selection_button_icon_tapped,[icon:spr_ui_pet_selection_button_icon_tapped],UI NEW/Journal/Animals,18,13,1,assets/animations/UI NEW/Journal/Animals/spr_ui_pet_selection_button_icon_tapped.meta.toml
spr_ui_player_house_2_preview,[icon:spr_ui_player_house_2_preview],UI NEW/House Upgrade,58,66,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_2_preview.meta.toml
spr_ui_player_house_3_preview,[icon:spr_ui_player_house_3_preview],UI NEW/House Upgrade,58,73,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_3_preview.meta.toml
spr_ui_player_house_4_preview,[icon:spr_ui_player_house_4_preview],UI NEW/House Upgrade,58,73,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_4_preview.meta.toml
spr_ui_player_house_5_preview,[icon:spr_ui_player_house_5_preview],UI NEW/House Upgrade,58,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_5_preview.meta.toml
spr_ui_player_house_adobe_home_1_preview,[icon:spr_ui_player_house_adobe_home_1_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_adobe_home_1_preview.meta.toml
spr_ui_player_house_adobe_home_2_preview,[icon:spr_ui_player_house_adobe_home_2_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_adobe_home_2_preview.meta.toml
spr_ui_player_house_adobe_home_3_preview,[icon:spr_ui_player_house_adobe_home_3_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_adobe_home_3_preview.meta.toml
spr_ui_player_house_leafy_cottage_1_preview,[icon:spr_ui_player_house_leafy_cottage_1_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_leafy_cottage_1_preview.meta.toml
spr_ui_player_house_leafy_cottage_2_preview,[icon:spr_ui_player_house_leafy_cottage_2_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_leafy_cottage_2_preview.meta.toml
spr_ui_player_house_leafy_cottage_3_preview,[icon:spr_ui_player_house_leafy_cottage_3_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_leafy_cottage_3_preview.meta.toml
spr_ui_player_house_timbered_home_1_preview,[icon:spr_ui_player_house_timbered_home_1_preview],UI NEW/House Upgrade,60,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_timbered_home_1_preview.meta.toml
spr_ui_player_house_timbered_home_2_preview,[icon:spr_ui_player_house_timbered_home_2_preview],UI NEW/House Upgrade,60,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_timbered_home_2_preview.meta.toml
spr_ui_player_house_timbered_home_3_preview,[icon:spr_ui_player_house_timbered_home_3_preview],UI NEW/House Upgrade,60,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_timbered_home_3_preview.meta.toml
spr_ui_player_house_victorian_home_1_preview,[icon:spr_ui_player_house_victorian_home_1_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_victorian_home_1_preview.meta.toml
spr_ui_player_house_victorian_home_2_preview,[icon:spr_ui_player_house_victorian_home_2_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_victorian_home_2_preview.meta.toml
spr_ui_player_house_victorian_home_3_preview,[icon:spr_ui_player_house_victorian_home_3_preview],UI NEW/House Upgrade,62,84,1,assets/animations/UI NEW/House Upgrade/spr_ui_player_house_victorian_home_3_preview.meta.toml
spr_ui_popup_box,[icon:spr_ui_popup_box],UI NEW/Generic/Popup,8,8,9,assets/animations/UI NEW/Generic/Popup/spr_ui_popup_box.meta.toml
spr_ui_popup_box_header,[icon:spr_ui_popup_box_header],UI NEW/Generic/Popup,8,8,9,assets/animations/UI NEW/Generic/Popup/spr_ui_popup_box_header.meta.toml
spr_ui_popup_box_large,[icon:spr_ui_popup_box_large],UI NEW/Generic/Popup,12,12,9,assets/animations/UI NEW/Generic/Popup/spr_ui_popup_box_large.meta.toml
spr_ui_popup_box_textbox,[icon:spr_ui_popup_box_textbox],UI NEW/Generic/Popup,8,8,9,assets/animations/UI NEW/Generic/Popup/spr_ui_popup_box_textbox.meta.toml
spr_ui_popup_diary_header_icon,[icon:spr_ui_popup_diary_header_icon],UI NEW/Generic/Icons,14,14,1,assets/animations/UI NEW/Generic/Icons/spr_ui_popup_diary_header_icon.meta.toml
spr_ui_ranching_adoption_dice_button_hovered,[icon:spr_ui_ranching_adoption_dice_button_hovered],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_dice_button_hovered.meta.toml
spr_ui_ranching_adoption_dice_button_locked,[icon:spr_ui_ranching_adoption_dice_button_locked],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_dice_button_locked.meta.toml
spr_ui_ranching_adoption_dice_button_main,[icon:spr_ui_ranching_adoption_dice_button_main],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_dice_button_main.meta.toml
spr_ui_ranching_adoption_dice_button_tapped,[icon:spr_ui_ranching_adoption_dice_button_tapped],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_dice_button_tapped.meta.toml
spr_ui_ranching_adoption_female_button_hovered,[icon:spr_ui_ranching_adoption_female_button_hovered],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_female_button_hovered.meta.toml
spr_ui_ranching_adoption_female_button_locked,[icon:spr_ui_ranching_adoption_female_button_locked],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_female_button_locked.meta.toml
spr_ui_ranching_adoption_female_button_main,[icon:spr_ui_ranching_adoption_female_button_main],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_female_button_main.meta.toml
spr_ui_ranching_adoption_female_button_tapped,[icon:spr_ui_ranching_adoption_female_button_tapped],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_female_button_tapped.meta.toml
spr_ui_ranching_adoption_male_button_hovered,[icon:spr_ui_ranching_adoption_male_button_hovered],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_male_button_hovered.meta.toml
spr_ui_ranching_adoption_male_button_locked,[icon:spr_ui_ranching_adoption_male_button_locked],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_male_button_locked.meta.toml
spr_ui_ranching_adoption_male_button_main,[icon:spr_ui_ranching_adoption_male_button_main],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_male_button_main.meta.toml
spr_ui_ranching_adoption_male_button_tapped,[icon:spr_ui_ranching_adoption_male_button_tapped],UI NEW/Ranching,18,18,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_adoption_male_button_tapped.meta.toml
spr_ui_ranching_coop_header_icon,[icon:spr_ui_ranching_coop_header_icon],UI NEW/Ranching,14,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_coop_header_icon.meta.toml
spr_ui_ranching_daycare_left_button_hovered,[icon:spr_ui_ranching_daycare_left_button_hovered],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_left_button_hovered.meta.toml
spr_ui_ranching_daycare_left_button_locked,[icon:spr_ui_ranching_daycare_left_button_locked],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_left_button_locked.meta.toml
spr_ui_ranching_daycare_left_button_main,[icon:spr_ui_ranching_daycare_left_button_main],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_left_button_main.meta.toml
spr_ui_ranching_daycare_left_button_tapped,[icon:spr_ui_ranching_daycare_left_button_tapped],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_left_button_tapped.meta.toml
spr_ui_ranching_daycare_right_button_hovered,[icon:spr_ui_ranching_daycare_right_button_hovered],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_right_button_hovered.meta.toml
spr_ui_ranching_daycare_right_button_locked,[icon:spr_ui_ranching_daycare_right_button_locked],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_right_button_locked.meta.toml
spr_ui_ranching_daycare_right_button_main,[icon:spr_ui_ranching_daycare_right_button_main],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_right_button_main.meta.toml
spr_ui_ranching_daycare_right_button_tapped,[icon:spr_ui_ranching_daycare_right_button_tapped],UI NEW/Ranching,17,14,1,assets/animations/UI NEW/Ranching/spr_ui_ranching_daycare_right_button_tapped.meta.toml
spr_ui_ranching_text_input_box_hovered,[icon:spr_ui_ranching_text_input_box_hovered],UI NEW/Ranching,9,9,9,assets/animations/UI NEW/Ranching/spr_ui_ranching_text_input_box_hovered.meta.toml
spr_ui_ranching_text_input_box_main,[icon:spr_ui_ranching_text_input_box_main],UI NEW/Ranching,9,9,9,assets/animations/UI NEW/Ranching/spr_ui_ranching_text_input_box_main.meta.toml
spr_ui_ranching_text_input_box_tapped,[icon:spr_ui_ranching_text_input_box_tapped],UI NEW/Ranching,9,9,9,assets/animations/UI NEW/Ranching/spr_ui_ranching_text_input_box_tapped.meta.toml
spr_ui_renown_chart_cn,[icon:spr_ui_renown_chart_cn],UI NEW/Renown Chart,142,199,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_cn.meta.toml
spr_ui_renown_chart_en,[icon:spr_ui_renown_chart_en],UI NEW/Renown Chart,150,177,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_en.meta.toml
spr_ui_renown_chart_es,[icon:spr_ui_renown_chart_es],UI NEW/Renown Chart,158,177,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_es.meta.toml
spr_ui_renown_chart_fr,[icon:spr_ui_renown_chart_fr],UI NEW/Renown Chart,150,177,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_fr.meta.toml
spr_ui_renown_chart_grid,[icon:spr_ui_renown_chart_grid],UI NEW/Renown Chart,166,199,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_grid.meta.toml
spr_ui_renown_chart_jp,[icon:spr_ui_renown_chart_jp],UI NEW/Renown Chart,166,199,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_jp.meta.toml
spr_ui_renown_chart_kr,[icon:spr_ui_renown_chart_kr],UI NEW/Renown Chart,166,199,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_kr.meta.toml
spr_ui_renown_chart_ru,[icon:spr_ui_renown_chart_ru],UI NEW/Renown Chart,150,177,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_ru.meta.toml
spr_ui_renown_chart_temp,[icon:spr_ui_renown_chart_temp],UI NEW/Renown Chart,150,177,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_temp.meta.toml
spr_ui_renown_chart_tw,[icon:spr_ui_renown_chart_tw],UI NEW/Renown Chart,142,199,1,assets/animations/UI NEW/Renown Chart/spr_ui_renown_chart_tw.meta.toml
spr_ui_renown_chest_backplate,[icon:spr_ui_renown_chest_backplate],UI NEW/Renown,136,98,1,assets/animations/UI NEW/Renown/spr_ui_renown_chest_backplate.meta.toml
spr_ui_renown_chest_font_lut,[icon:spr_ui_renown_chest_font_lut],UI NEW/Renown,2,256,1,assets/animations/UI NEW/Renown/spr_ui_renown_chest_font_lut.meta.toml
spr_ui_renown_chest_item_slot_enabled,[icon:spr_ui_renown_chest_item_slot_enabled],UI/Renown,22,22,1,assets/animations/UI/Renown/spr_ui_renown_chest_item_slot_enabled.meta.toml
spr_ui_renown_chest_item_slot_highlighted,[icon:spr_ui_renown_chest_item_slot_highlighted],UI/Renown,22,22,1,assets/animations/UI/Renown/spr_ui_renown_chest_item_slot_highlighted.meta.toml
spr_ui_renown_chest_item_slot_pressed,[icon:spr_ui_renown_chest_item_slot_pressed],UI/Renown,22,22,1,assets/animations/UI/Renown/spr_ui_renown_chest_item_slot_pressed.meta.toml
spr_ui_renown_level_up_backplate,[icon:spr_ui_renown_level_up_backplate],UI/Renown,14,38,9,assets/animations/UI/Renown/spr_ui_renown_level_up_backplate.meta.toml
spr_ui_renown_level_up_button_disabled,[icon:spr_ui_renown_level_up_button_disabled],UI/Renown,4,4,9,assets/animations/UI/Renown/spr_ui_renown_level_up_button_disabled.meta.toml
spr_ui_renown_level_up_button_enabled,[icon:spr_ui_renown_level_up_button_enabled],UI/Renown,4,4,9,assets/animations/UI/Renown/spr_ui_renown_level_up_button_enabled.meta.toml
spr_ui_renown_level_up_button_font_lut,[icon:spr_ui_renown_level_up_button_font_lut],UI NEW/End of Day Renown,5,256,1,assets/animations/UI NEW/End of Day Renown/spr_ui_renown_level_up_button_font_lut.meta.toml
spr_ui_renown_level_up_button_highlighted,[icon:spr_ui_renown_level_up_button_highlighted],UI/Renown,4,4,9,assets/animations/UI/Renown/spr_ui_renown_level_up_button_highlighted.meta.toml
spr_ui_renown_level_up_button_pressed,[icon:spr_ui_renown_level_up_button_pressed],UI/Renown,4,4,9,assets/animations/UI/Renown/spr_ui_renown_level_up_button_pressed.meta.toml
spr_ui_renown_level_up_font_lut,[icon:spr_ui_renown_level_up_font_lut],UI NEW/End of Day Renown,3,256,1,assets/animations/UI NEW/End of Day Renown/spr_ui_renown_level_up_font_lut.meta.toml
spr_ui_renown_level_up_reward_backing,[icon:spr_ui_renown_level_up_reward_backing],UI/Renown,24,24,1,assets/animations/UI/Renown/spr_ui_renown_level_up_reward_backing.meta.toml
spr_ui_renown_level_up_sparkle,[icon:spr_ui_renown_level_up_sparkle],UI/Renown,11,11,4,assets/animations/UI/Renown/spr_ui_renown_level_up_sparkle.meta.toml
spr_ui_renown_level_up_star_fx_energy,[icon:spr_ui_renown_level_up_star_fx_energy],UI/Renown,93,93,5,assets/animations/UI/Renown/spr_ui_renown_level_up_star_fx_energy.meta.toml
spr_ui_renown_level_up_star_fx_poof,[icon:spr_ui_renown_level_up_star_fx_poof],UI/Renown,93,93,6,assets/animations/UI/Renown/spr_ui_renown_level_up_star_fx_poof.meta.toml
spr_ui_renown_lock_idle,[icon:spr_ui_renown_lock_idle],UI/Renown,13,9,1,assets/animations/UI/Renown/spr_ui_renown_lock_idle.meta.toml
spr_ui_renown_lock_open,[icon:spr_ui_renown_lock_open],UI/Renown,13,10,1,assets/animations/UI/Renown/spr_ui_renown_lock_open.meta.toml
spr_ui_renown_progress_bar,[icon:spr_ui_renown_progress_bar],UI/Renown,1,7,9,assets/animations/UI/Renown/spr_ui_renown_progress_bar.meta.toml
spr_ui_renown_progress_bar_backplate,[icon:spr_ui_renown_progress_bar_backplate],UI/Renown,316,34,1,assets/animations/UI/Renown/spr_ui_renown_progress_bar_backplate.meta.toml
spr_ui_renown_progress_bar_flash,[icon:spr_ui_renown_progress_bar_flash],UI/Renown,250,20,7,assets/animations/UI/Renown/spr_ui_renown_progress_bar_flash.meta.toml
spr_ui_renown_progress_bar_frontplate,[icon:spr_ui_renown_progress_bar_frontplate],UI/Renown,316,34,1,assets/animations/UI/Renown/spr_ui_renown_progress_bar_frontplate.meta.toml
spr_ui_renown_progress_bar_leading_edge,[icon:spr_ui_renown_progress_bar_leading_edge],UI/Renown,5,22,10,assets/animations/UI/Renown/spr_ui_renown_progress_bar_leading_edge.meta.toml
spr_ui_renown_progress_bar_lut,[icon:spr_ui_renown_progress_bar_lut],UI NEW/End of Day Renown,126,256,1,assets/animations/UI NEW/End of Day Renown/spr_ui_renown_progress_bar_lut.meta.toml
spr_ui_renown_progress_bar_spark_fx_1,[icon:spr_ui_renown_progress_bar_spark_fx_1],UI/Renown,48,38,7,assets/animations/UI/Renown/spr_ui_renown_progress_bar_spark_fx_1.meta.toml
spr_ui_renown_progress_bar_spark_fx_2,[icon:spr_ui_renown_progress_bar_spark_fx_2],UI/Renown,48,38,6,assets/animations/UI/Renown/spr_ui_renown_progress_bar_spark_fx_2.meta.toml
spr_ui_renown_progress_bar_spark_fx_small_1,[icon:spr_ui_renown_progress_bar_spark_fx_small_1],UI/Renown,32,22,11,assets/animations/UI/Renown/spr_ui_renown_progress_bar_spark_fx_small_1.meta.toml
spr_ui_renown_rainbow_font_lut,[icon:spr_ui_renown_rainbow_font_lut],UI NEW/End of Day Renown,67,256,1,assets/animations/UI NEW/End of Day Renown/spr_ui_renown_rainbow_font_lut.meta.toml
spr_ui_renown_status_backplate,[icon:spr_ui_renown_status_backplate],UI/Renown,22,22,9,assets/animations/UI/Renown/spr_ui_renown_status_backplate.meta.toml
spr_ui_renown_status_font_lut,[icon:spr_ui_renown_status_font_lut],UI NEW/End of Day Renown,2,256,1,assets/animations/UI NEW/End of Day Renown/spr_ui_renown_status_font_lut.meta.toml
spr_ui_renown_status_star_flash_mask,[icon:spr_ui_renown_status_star_flash_mask],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_flash_mask.meta.toml
spr_ui_renown_status_star_icon_copper,[icon:spr_ui_renown_status_star_icon_copper],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_copper.meta.toml
spr_ui_renown_status_star_icon_diamond,[icon:spr_ui_renown_status_star_icon_diamond],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_diamond.meta.toml
spr_ui_renown_status_star_icon_emerald,[icon:spr_ui_renown_status_star_icon_emerald],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_emerald.meta.toml
spr_ui_renown_status_star_icon_gold,[icon:spr_ui_renown_status_star_icon_gold],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_gold.meta.toml
spr_ui_renown_status_star_icon_iron,[icon:spr_ui_renown_status_star_icon_iron],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_iron.meta.toml
spr_ui_renown_status_star_icon_mistril,[icon:spr_ui_renown_status_star_icon_mistril],UI/Renown,31,31,8,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_mistril.meta.toml
spr_ui_renown_status_star_icon_ruby,[icon:spr_ui_renown_status_star_icon_ruby],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_ruby.meta.toml
spr_ui_renown_status_star_icon_sapphire,[icon:spr_ui_renown_status_star_icon_sapphire],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_sapphire.meta.toml
spr_ui_renown_status_star_icon_silver,[icon:spr_ui_renown_status_star_icon_silver],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_silver.meta.toml
spr_ui_renown_status_star_icon_stone,[icon:spr_ui_renown_status_star_icon_stone],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_stone.meta.toml
spr_ui_renown_status_star_icon_wood,[icon:spr_ui_renown_status_star_icon_wood],UI/Renown,31,31,1,assets/animations/UI/Renown/spr_ui_renown_status_star_icon_wood.meta.toml
spr_ui_saveload_bg,[icon:spr_ui_saveload_bg],UI/Saveload,384,207,1,assets/animations/UI/Saveload/spr_ui_saveload_bg.meta.toml
spr_ui_saveload_bg_box,[icon:spr_ui_saveload_bg_box],UI/Saveload,4,4,9,assets/animations/UI/Saveload/spr_ui_saveload_bg_box.meta.toml
spr_ui_saveload_font_2,[icon:spr_ui_saveload_font_2],UI NEW/Fonts,7,7,12,assets/animations/UI NEW/Fonts/spr_ui_saveload_font_2.meta.toml
spr_ui_saveload_font_ampm,[icon:spr_ui_saveload_font_ampm],UI/Saveload,14,5,2,assets/animations/UI/Saveload/spr_ui_saveload_font_ampm.meta.toml
spr_ui_saveload_font_lut,[icon:spr_ui_saveload_font_lut],UI NEW/Load Save,5,256,1,assets/animations/UI NEW/Load Save/spr_ui_saveload_font_lut.meta.toml
spr_ui_saveload_icon_save,[icon:spr_ui_saveload_icon_save],UI/Saveload,9,9,1,assets/animations/UI/Saveload/spr_ui_saveload_icon_save.meta.toml
spr_ui_scroller_alt_box_default,[icon:spr_ui_scroller_alt_box_default],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_alt_box_default.meta.toml
spr_ui_scroller_alt_box_hovered,[icon:spr_ui_scroller_alt_box_hovered],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_alt_box_hovered.meta.toml
spr_ui_scroller_alt_box_locked,[icon:spr_ui_scroller_alt_box_locked],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_alt_box_locked.meta.toml
spr_ui_scroller_alt_box_selected,[icon:spr_ui_scroller_alt_box_selected],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_alt_box_selected.meta.toml
spr_ui_scroller_alt_box_tapped,[icon:spr_ui_scroller_alt_box_tapped],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_alt_box_tapped.meta.toml
spr_ui_scroller_arrow_down_hovered,[icon:spr_ui_scroller_arrow_down_hovered],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_down_hovered.meta.toml
spr_ui_scroller_arrow_down_main,[icon:spr_ui_scroller_arrow_down_main],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_down_main.meta.toml
spr_ui_scroller_arrow_down_pressed,[icon:spr_ui_scroller_arrow_down_pressed],UI/Scroller,8,5,1,assets/animations/UI/Scroller/spr_ui_scroller_arrow_down_pressed.meta.toml
spr_ui_scroller_arrow_down_tapped,[icon:spr_ui_scroller_arrow_down_tapped],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_down_tapped.meta.toml
spr_ui_scroller_arrow_left_hovered,[icon:spr_ui_scroller_arrow_left_hovered],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_left_hovered.meta.toml
spr_ui_scroller_arrow_left_main,[icon:spr_ui_scroller_arrow_left_main],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_left_main.meta.toml
spr_ui_scroller_arrow_left_tapped,[icon:spr_ui_scroller_arrow_left_tapped],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_left_tapped.meta.toml
spr_ui_scroller_arrow_right_hovered,[icon:spr_ui_scroller_arrow_right_hovered],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_right_hovered.meta.toml
spr_ui_scroller_arrow_right_main,[icon:spr_ui_scroller_arrow_right_main],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_right_main.meta.toml
spr_ui_scroller_arrow_right_tapped,[icon:spr_ui_scroller_arrow_right_tapped],UI NEW/Generic/Scroller,5,10,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_right_tapped.meta.toml
spr_ui_scroller_arrow_up_hovered,[icon:spr_ui_scroller_arrow_up_hovered],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_up_hovered.meta.toml
spr_ui_scroller_arrow_up_main,[icon:spr_ui_scroller_arrow_up_main],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_up_main.meta.toml
spr_ui_scroller_arrow_up_pressed,[icon:spr_ui_scroller_arrow_up_pressed],UI/Scroller,8,5,1,assets/animations/UI/Scroller/spr_ui_scroller_arrow_up_pressed.meta.toml
spr_ui_scroller_arrow_up_tapped,[icon:spr_ui_scroller_arrow_up_tapped],UI NEW/Generic/Scroller,9,6,1,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_arrow_up_tapped.meta.toml
spr_ui_scroller_button,[icon:spr_ui_scroller_button],UI NEW/Generic/Scroller,2,2,9,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_button.meta.toml
spr_ui_scroller_main_box_default,[icon:spr_ui_scroller_main_box_default],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_main_box_default.meta.toml
spr_ui_scroller_main_box_hovered,[icon:spr_ui_scroller_main_box_hovered],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_main_box_hovered.meta.toml
spr_ui_scroller_main_box_locked,[icon:spr_ui_scroller_main_box_locked],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_main_box_locked.meta.toml
spr_ui_scroller_main_box_selected,[icon:spr_ui_scroller_main_box_selected],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_main_box_selected.meta.toml
spr_ui_scroller_main_box_tapped,[icon:spr_ui_scroller_main_box_tapped],UI/Scroller,2,2,9,assets/animations/UI/Scroller/spr_ui_scroller_main_box_tapped.meta.toml
spr_ui_scroller_outline,[icon:spr_ui_scroller_outline],UI NEW/Generic/Scroller,2,2,9,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_outline.meta.toml
spr_ui_scroller_range,[icon:spr_ui_scroller_range],UI NEW/Generic/Scroller,2,2,9,assets/animations/UI NEW/Generic/Scroller/spr_ui_scroller_range.meta.toml
spr_ui_skill_icon_archaeology,[icon:spr_ui_skill_icon_archaeology],UI NEW/Generic/Icons/Skill,10,8,1,assets/animations/UI NEW/Generic/Icons/Skill/spr_ui_skill_icon_archaeology.meta.toml
